date/time,link,type,status
Thu Dec 14 13:54:04 2017,https://github.com/eclipse/microprofile-open-api/issues/160,issue,closed
Thu Dec 14 13:54:19 2017,https://github.com/eclipse/microprofile-open-api/issues/160,comment,NA
Wed Dec 13 21:25:05 2017,https://github.com/eclipse/microprofile-open-api/issues/159,comment,NA
Wed Dec 13 18:18:48 2017,https://github.com/eclipse/microprofile-open-api/issues/158,issue,closed
Tue Dec 12 20:04:59 2017,https://github.com/eclipse/microprofile-open-api/issues/154,comment,NA
Mon Dec 11 15:10:31 2017,https://github.com/eclipse/microprofile-open-api/issues/142,comment,NA
Thu Dec 14 15:39:42 2017,https://github.com/eclipse/microprofile-open-api/issues/66,comment,NA
