date/time,link,type,status
Thu Jun 28 02:05:19 2018,https://github.com/eclipse-vertx/vertx-auth/issues/225,issue,closed
Thu Jun 28 02:00:02 2018,https://github.com/eclipse-vertx/vertx-auth/issues/224,issue,closed
Tue Jul 03 14:24:53 2018,https://github.com/eclipse-vertx/vertx-auth/issues/224,comment,NA
