date/time,link,type,status
Thu Jun 28 15:44:10 2018,https://github.com/eclipse-lsp4j/lsp4j/issues/201,issue,closed
Thu Jun 28 15:45:58 2018,https://github.com/eclipse-lsp4j/lsp4j/issues/201,comment,NA
Fri Jun 29 10:20:54 2018,https://github.com/eclipse-lsp4j/lsp4j/issues/201,comment,NA
