date/time,link,type,status
Wed Jun 13 14:56:46 2018,https://github.com/eclipse-lsp4j/lsp4j/issues/192,comment,NA
Thu Jun 14 12:43:39 2018,https://github.com/eclipse-lsp4j/lsp4j/issues/192,comment,NA
