date/time,link,type,status
Fri Apr 27 19:01:49 2018,https://github.com/eclipse/upm/issues/644,issue,closed
Tue Apr 17 22:40:06 2018,https://github.com/eclipse/upm/issues/643,issue,closed
Tue Apr 17 20:47:19 2018,https://github.com/eclipse/upm/issues/641,comment,NA
Tue Apr 17 22:43:25 2018,https://github.com/eclipse/upm/issues/641,comment,NA
Tue Apr 17 23:29:00 2018,https://github.com/eclipse/upm/issues/641,comment,NA
Wed Apr 18 18:32:24 2018,https://github.com/eclipse/upm/issues/641,comment,NA
Sun Apr 15 17:16:04 2018,https://github.com/eclipse/upm/issues/640,comment,NA
Mon Apr 16 17:29:07 2018,https://github.com/eclipse/upm/issues/640,comment,NA
Wed Apr 18 18:24:21 2018,https://github.com/eclipse/upm/issues/640,comment,NA
Wed Apr 25 18:11:12 2018,https://github.com/eclipse/upm/issues/640,comment,NA
Wed May 02 18:15:13 2018,https://github.com/eclipse/upm/issues/640,comment,NA
Fri Apr 27 19:04:41 2018,https://github.com/eclipse/upm/issues/639,comment,NA
Mon Apr 16 22:30:05 2018,https://github.com/eclipse/upm/issues/637,comment,NA
Tue Apr 17 18:45:47 2018,https://github.com/eclipse/upm/issues/637,comment,NA
