date/time,link,type,status
Fri Jun 08 07:14:03 2018,https://github.com/deeplearning4j/deeplearning4j-docs/issues/79,issue,closed
Tue May 15 07:23:30 2018,https://github.com/deeplearning4j/deeplearning4j-docs/issues/58,issue,closed
