date/time,link,type,status
Wed Apr 11 13:18:33 2018,https://github.com/eclipse/xtext/issues/2558,issue,open
Wed Apr 11 13:19:53 2018,https://github.com/eclipse/xtext/issues/2558,comment,NA
Sat Apr 07 15:01:08 2018,https://github.com/eclipse/xtext/issues/2306,comment,NA
Thu Apr 05 14:06:04 2018,https://github.com/eclipse/xtext/issues/1185,issue,closed
Tue Apr 03 09:35:49 2018,https://github.com/eclipse/xtext/issues/1183,comment,NA
Tue Apr 03 09:52:19 2018,https://github.com/eclipse/xtext/issues/1183,comment,NA
Tue Apr 03 09:56:34 2018,https://github.com/eclipse/xtext/issues/1183,comment,NA
Tue Apr 03 12:52:42 2018,https://github.com/eclipse/xtext/issues/1183,comment,NA
Wed Apr 04 16:24:27 2018,https://github.com/eclipse/xtext/issues/1183,comment,NA
Wed Apr 04 16:24:55 2018,https://github.com/eclipse/xtext/issues/1183,comment,NA
Tue Apr 10 06:56:38 2018,https://github.com/eclipse/xtext/issues/1183,comment,NA
Mon Mar 26 08:13:28 2018,https://github.com/eclipse/xtext/issues/2408,issue,open
Sat Mar 24 15:58:25 2018,https://github.com/eclipse/xtext/issues/2288,issue,open
Sat Mar 24 15:26:04 2018,https://github.com/eclipse/xtext/issues/2379,issue,open
Fri Mar 23 10:24:16 2018,https://github.com/eclipse/xtext/issues/1182,issue,closed
Tue Mar 27 08:56:24 2018,https://github.com/eclipse/xtext/issues/1182,comment,NA
Tue Mar 20 12:52:21 2018,https://github.com/eclipse/xtext/issues/1180,issue,closed
Tue Mar 20 14:35:27 2018,https://github.com/eclipse/xtext/issues/1180,comment,NA
Thu Mar 15 10:27:05 2018,https://github.com/eclipse/xtext/issues/2559,issue,open
Thu Mar 15 10:50:45 2018,https://github.com/eclipse/xtext/issues/2559,comment,NA
Tue Mar 13 11:51:54 2018,https://github.com/eclipse/xtext/issues/2365,comment,NA
Tue Mar 13 11:52:59 2018,https://github.com/eclipse/xtext/issues/2365,comment,NA
Tue Mar 13 12:00:54 2018,https://github.com/eclipse/xtext/issues/2365,comment,NA
Tue Apr 10 08:50:14 2018,https://github.com/eclipse/xtext/issues/1177,comment,NA
Thu Mar 29 14:38:37 2018,https://github.com/eclipse/xtext/issues/1168,comment,NA
Thu Mar 22 19:53:36 2018,https://github.com/eclipse/xtext/issues/2578,comment,NA
Thu Mar 22 21:34:14 2018,https://github.com/eclipse/xtext/issues/2578,comment,NA
Wed Mar 28 08:11:48 2018,https://github.com/eclipse/xtext/issues/2578,comment,NA
Thu Mar 22 19:36:43 2018,https://github.com/eclipse/xtext/issues/2594,comment,NA
