date/time,link,type,status
Fri Jun 29 11:56:38 2018,https://github.com/eclipse/n4js/issues/947,issue,open
Fri Jun 29 11:14:10 2018,https://github.com/eclipse/n4js/issues/946,issue,closed
Fri Jun 29 10:24:06 2018,https://github.com/eclipse/n4js/issues/945,issue,closed
Fri Jun 29 12:10:11 2018,https://github.com/eclipse/n4js/issues/945,comment,NA
Thu Jun 28 12:56:06 2018,https://github.com/eclipse/n4js/issues/944,issue,closed
Thu Jun 28 09:11:57 2018,https://github.com/eclipse/n4js/issues/943,issue,open
Wed Jun 27 09:34:24 2018,https://github.com/eclipse/n4js/issues/939,issue,closed
Wed Jun 27 09:10:54 2018,https://github.com/eclipse/n4js/issues/938,issue,closed
Fri Jun 22 13:27:50 2018,https://github.com/eclipse/n4js/issues/930,issue,closed
Fri Jun 22 13:26:26 2018,https://github.com/eclipse/n4js/issues/929,issue,open
Fri Jun 22 09:07:32 2018,https://github.com/eclipse/n4js/issues/928,issue,closed
Fri Jun 22 07:55:01 2018,https://github.com/eclipse/n4js/issues/927,issue,closed
Tue Jun 19 09:47:44 2018,https://github.com/eclipse/n4js/issues/924,issue,closed
Fri Jun 15 14:09:43 2018,https://github.com/eclipse/n4js/issues/921,issue,closed
Fri Jun 15 13:03:44 2018,https://github.com/eclipse/n4js/issues/919,issue,closed
Wed Jun 13 13:33:42 2018,https://github.com/eclipse/n4js/issues/915,issue,closed
Thu Jun 14 07:59:13 2018,https://github.com/eclipse/n4js/issues/915,comment,NA
Wed Jun 13 13:18:04 2018,https://github.com/eclipse/n4js/issues/914,issue,open
Wed Jun 13 12:50:27 2018,https://github.com/eclipse/n4js/issues/913,issue,open
Wed Jun 13 11:50:46 2018,https://github.com/eclipse/n4js/issues/912,issue,closed
Wed Jun 13 09:57:07 2018,https://github.com/eclipse/n4js/issues/910,issue,closed
Tue Jun 12 14:01:29 2018,https://github.com/eclipse/n4js/issues/909,issue,closed
Tue Jun 12 14:25:53 2018,https://github.com/eclipse/n4js/issues/909,comment,NA
Wed Jun 13 22:25:37 2018,https://github.com/eclipse/n4js/issues/315,comment,NA
