date/time,link,type,status
Sun Jul 01 18:26:44 2018,https://github.com/adoptium/infrastructure/issues/395,comment,NA
Thu Jun 28 21:05:54 2018,https://github.com/adoptium/infrastructure/issues/393,comment,NA
Wed Jul 04 15:02:31 2018,https://github.com/adoptium/infrastructure/issues/393,comment,NA
Tue Jun 26 12:50:41 2018,https://github.com/adoptium/infrastructure/issues/390,comment,NA
Tue Jun 26 09:26:42 2018,https://github.com/adoptium/infrastructure/issues/389,issue,closed
Tue Jun 26 09:40:39 2018,https://github.com/adoptium/infrastructure/issues/389,comment,NA
Tue Jun 26 10:00:02 2018,https://github.com/adoptium/infrastructure/issues/388,comment,NA
Wed Jun 13 16:15:07 2018,https://github.com/adoptium/infrastructure/issues/382,issue,closed
Wed Jun 13 12:17:16 2018,https://github.com/adoptium/infrastructure/issues/381,issue,closed
Wed Jun 13 16:12:13 2018,https://github.com/adoptium/infrastructure/issues/381,comment,NA
Tue Jun 19 09:30:21 2018,https://github.com/adoptium/infrastructure/issues/379,comment,NA
Thu Jun 28 21:18:05 2018,https://github.com/adoptium/infrastructure/issues/203,comment,NA
