date/time,link,type,status
Wed Apr 11 06:27:54 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/98,comment,NA
Sun Apr 08 14:54:04 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/95,issue,closed
Thu Apr 05 20:20:01 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/94,comment,NA
Thu Apr 05 20:25:33 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/94,comment,NA
Thu Apr 05 20:32:48 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/94,comment,NA
Thu Mar 29 18:18:00 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/93,comment,NA
Fri Mar 30 05:15:37 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/93,comment,NA
Fri Mar 30 05:16:34 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/93,comment,NA
Fri Mar 30 08:57:54 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/93,comment,NA
Fri Mar 30 09:52:33 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/93,comment,NA
Fri Mar 30 09:59:00 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/93,comment,NA
Fri Mar 30 14:49:24 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/93,comment,NA
Fri Mar 30 15:23:16 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/93,comment,NA
Sat Mar 31 06:12:52 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/93,comment,NA
Thu Mar 29 07:28:34 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/92,comment,NA
Thu Mar 29 07:44:24 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/92,comment,NA
Thu Mar 29 07:45:30 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/92,comment,NA
Thu Mar 29 08:30:53 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/92,comment,NA
Thu Mar 29 09:04:55 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/92,comment,NA
Thu Mar 29 09:05:26 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/92,comment,NA
Mon Mar 26 16:36:24 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/91,issue,closed
Mon Mar 26 16:28:31 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/90,issue,closed
Mon Mar 26 09:28:38 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/89,issue,closed
Mon Mar 26 07:31:40 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/88,issue,closed
Mon Mar 26 05:55:58 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/87,comment,NA
Mon Mar 26 11:39:20 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/87,comment,NA
Mon Mar 26 15:29:39 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/87,comment,NA
Mon Mar 26 16:07:53 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/87,comment,NA
Mon Mar 26 16:55:49 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/87,comment,NA
Wed Mar 28 07:56:35 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/87,comment,NA
Wed Mar 28 12:03:38 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/87,comment,NA
Thu Mar 22 12:59:53 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Thu Mar 22 13:00:13 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Thu Mar 22 13:20:02 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Thu Mar 22 14:20:04 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Thu Mar 22 15:28:37 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Fri Mar 23 06:16:31 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Fri Mar 23 06:54:13 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Fri Mar 23 06:56:31 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Fri Mar 23 07:14:28 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Fri Mar 23 11:13:41 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Fri Mar 23 14:25:39 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Fri Mar 23 14:40:26 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Fri Mar 23 15:10:01 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Fri Mar 23 15:12:06 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Sat Mar 24 07:37:50 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Mon Mar 26 06:59:32 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Mon Mar 26 07:44:24 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Mon Mar 26 10:41:11 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Mon Mar 26 11:28:02 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/86,comment,NA
Thu Mar 22 07:55:20 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/85,comment,NA
Wed Mar 21 07:02:41 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/84,comment,NA
Tue Mar 20 07:36:02 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/83,issue,closed
Mon Mar 19 11:13:39 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/82,issue,closed
Mon Mar 19 10:20:12 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/81,comment,NA
Mon Mar 19 09:34:02 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/80,issue,closed
Sun Mar 18 09:53:38 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/79,issue,closed
Sun Mar 18 09:53:56 2018,https://github.com/eclipse-vertx/vertx-sql-client/issues/79,comment,NA
