date/time,link,type,status
Fri Jan 19 16:16:22 2018,https://github.com/adoptium/infrastructure/issues/138,issue,closed
Fri Jan 19 16:16:48 2018,https://github.com/adoptium/infrastructure/issues/138,comment,NA
