date/time,link,type,status
Mon Jun 04 06:50:38 2018,https://github.com/eclipse/n4js/issues/876,comment,NA
Tue May 29 13:04:53 2018,https://github.com/eclipse/n4js/issues/856,issue,closed
Mon Jun 04 06:54:26 2018,https://github.com/eclipse/n4js/issues/856,comment,NA
Mon Jun 04 07:58:10 2018,https://github.com/eclipse/n4js/issues/856,comment,NA
Wed Jun 06 06:21:20 2018,https://github.com/eclipse/n4js/issues/856,comment,NA
Wed Jun 06 16:06:51 2018,https://github.com/eclipse/n4js/issues/855,comment,NA
Tue May 22 06:17:04 2018,https://github.com/eclipse/n4js/issues/833,issue,closed
Wed May 23 05:45:56 2018,https://github.com/eclipse/n4js/issues/833,comment,NA
Tue May 22 06:10:40 2018,https://github.com/eclipse/n4js/issues/832,issue,closed
Wed May 16 15:32:17 2018,https://github.com/eclipse/n4js/issues/815,issue,closed
Tue May 22 14:49:58 2018,https://github.com/eclipse/n4js/issues/815,comment,NA
Wed May 16 15:06:20 2018,https://github.com/eclipse/n4js/issues/814,issue,closed
Wed May 16 09:38:26 2018,https://github.com/eclipse/n4js/issues/810,issue,closed
Wed May 16 16:17:58 2018,https://github.com/eclipse/n4js/issues/810,comment,NA
Wed May 16 09:35:00 2018,https://github.com/eclipse/n4js/issues/809,issue,closed
Mon May 14 06:11:05 2018,https://github.com/eclipse/n4js/issues/797,comment,NA
Tue May 22 15:33:40 2018,https://github.com/eclipse/n4js/issues/792,comment,NA
Mon May 14 11:19:27 2018,https://github.com/eclipse/n4js/issues/788,comment,NA
Tue May 22 15:34:47 2018,https://github.com/eclipse/n4js/issues/786,comment,NA
