date/time,link,type,status
Tue Jun 26 15:25:07 2018,https://github.com/eclipse-vertx/vert.x/issues/2516,issue,closed
Mon Jul 02 08:21:42 2018,https://github.com/eclipse-vertx/vert.x/issues/2352,comment,NA
