date/time,link,type,status
Thu Jan 11 20:21:09 2018,https://github.com/eclipse/microprofile-bom/issues/73,issue,closed
Tue Jan 09 15:21:04 2018,https://github.com/eclipse/microprofile-bom/issues/72,issue,closed
Thu Jan 11 20:06:03 2018,https://github.com/eclipse/microprofile-bom/issues/72,comment,NA
Tue Jan 09 14:48:10 2018,https://github.com/eclipse/microprofile-bom/issues/71,issue,closed
Wed Jan 03 20:00:16 2018,https://github.com/eclipse/microprofile-bom/issues/70,issue,closed
Wed Jan 03 19:47:42 2018,https://github.com/eclipse/microprofile-bom/issues/69,issue,closed
Wed Jan 03 19:32:53 2018,https://github.com/eclipse/microprofile-bom/issues/68,issue,closed
Fri Dec 22 13:32:29 2017,https://github.com/eclipse/microprofile-bom/issues/66,comment,NA
Thu Dec 21 16:55:51 2017,https://github.com/eclipse/microprofile-bom/issues/65,issue,closed
Thu Dec 21 14:27:35 2017,https://github.com/eclipse/microprofile-bom/issues/64,issue,closed
Wed Dec 20 22:21:45 2017,https://github.com/eclipse/microprofile-bom/issues/63,issue,closed
Tue Dec 19 20:15:57 2017,https://github.com/eclipse/microprofile-bom/issues/62,issue,closed
Mon Dec 18 22:46:32 2017,https://github.com/eclipse/microprofile-bom/issues/60,issue,closed
Sun Dec 17 21:31:50 2017,https://github.com/eclipse/microprofile-bom/issues/58,issue,closed
Mon Dec 18 02:43:35 2017,https://github.com/eclipse/microprofile-bom/issues/58,comment,NA
Fri Dec 15 21:42:27 2017,https://github.com/eclipse/microprofile-bom/issues/57,issue,closed
Mon Dec 18 03:08:22 2017,https://github.com/eclipse/microprofile-bom/issues/9,comment,NA
Mon Dec 18 13:54:29 2017,https://github.com/eclipse/microprofile-bom/issues/9,comment,NA
Mon Dec 18 17:49:36 2017,https://github.com/eclipse/microprofile-bom/issues/9,comment,NA
Mon Dec 18 18:53:36 2017,https://github.com/eclipse/microprofile-bom/issues/9,comment,NA
