date/time,link,type,status
Thu Feb 01 15:32:38 2018,https://github.com/eclipse/repairnator/issues/405,comment,NA
Thu Feb 01 09:52:45 2018,https://github.com/eclipse/repairnator/issues/403,comment,NA
Thu Feb 01 10:32:10 2018,https://github.com/eclipse/repairnator/issues/403,comment,NA
Fri Jan 26 16:09:00 2018,https://github.com/eclipse/repairnator/issues/398,issue,open
Fri Jan 26 10:04:56 2018,https://github.com/eclipse/repairnator/issues/395,issue,closed
Thu Jan 18 15:19:21 2018,https://github.com/eclipse/repairnator/issues/387,issue,closed
Fri Jan 12 14:11:46 2018,https://github.com/eclipse/repairnator/issues/376,comment,NA
Wed Jan 17 12:06:42 2018,https://github.com/eclipse/repairnator/issues/376,comment,NA
Wed Jan 17 16:11:42 2018,https://github.com/eclipse/repairnator/issues/376,comment,NA
Thu Jan 18 12:49:33 2018,https://github.com/eclipse/repairnator/issues/376,comment,NA
Tue Jan 23 14:42:27 2018,https://github.com/eclipse/repairnator/issues/372,comment,NA
Tue Jan 23 15:29:57 2018,https://github.com/eclipse/repairnator/issues/372,comment,NA
Tue Jan 23 14:19:51 2018,https://github.com/eclipse/repairnator/issues/301,comment,NA
