date/time,link,type,status
Tue Jul 03 07:26:36 2018,https://github.com/eclipse/kapua/issues/1851,issue,closed
Thu Jun 28 07:54:07 2018,https://github.com/eclipse/kapua/issues/1842,issue,closed
Tue Jun 26 10:24:55 2018,https://github.com/eclipse/kapua/issues/1835,issue,closed
Tue Jun 26 07:24:44 2018,https://github.com/eclipse/kapua/issues/1832,issue,closed
Thu Jun 21 09:34:24 2018,https://github.com/eclipse/kapua/issues/1821,issue,closed
Mon Jun 18 07:15:16 2018,https://github.com/eclipse/kapua/issues/1815,issue,closed
Fri Jun 15 08:19:17 2018,https://github.com/eclipse/kapua/issues/1812,comment,NA
Thu Jun 14 07:36:14 2018,https://github.com/eclipse/kapua/issues/1803,issue,closed
Thu Jun 14 14:22:21 2018,https://github.com/eclipse/kapua/issues/1803,comment,NA
Wed Jun 13 11:18:56 2018,https://github.com/eclipse/kapua/issues/1802,issue,closed
Tue Jun 12 11:14:47 2018,https://github.com/eclipse/kapua/issues/1792,issue,closed
Tue Jun 12 07:12:09 2018,https://github.com/eclipse/kapua/issues/1791,issue,closed
Tue Jun 12 08:36:17 2018,https://github.com/eclipse/kapua/issues/1715,comment,NA
