date/time,link,type,status
Wed Apr 11 07:19:06 2018,https://github.com/eclipse/gemoc-studio-modeldebugging/issues/36,issue,closed
Wed Apr 11 08:00:43 2018,https://github.com/eclipse/gemoc-studio-modeldebugging/issues/36,comment,NA
Fri Apr 06 16:14:30 2018,https://github.com/eclipse/gemoc-studio-modeldebugging/issues/34,issue,closed
Thu Apr 05 16:08:15 2018,https://github.com/eclipse/gemoc-studio-modeldebugging/issues/33,issue,open
Thu Apr 05 16:07:05 2018,https://github.com/eclipse/gemoc-studio-modeldebugging/issues/32,issue,closed
Thu Apr 05 16:04:10 2018,https://github.com/eclipse/gemoc-studio-modeldebugging/issues/31,issue,closed
Thu Apr 05 16:00:09 2018,https://github.com/eclipse/gemoc-studio-modeldebugging/issues/30,issue,closed
Wed Mar 14 15:53:34 2018,https://github.com/eclipse/gemoc-studio-modeldebugging/issues/28,issue,closed
Wed Mar 14 15:58:34 2018,https://github.com/eclipse/gemoc-studio-modeldebugging/issues/28,comment,NA
Tue Mar 20 08:32:22 2018,https://github.com/eclipse/gemoc-studio-modeldebugging/issues/28,comment,NA
Fri Mar 16 09:08:44 2018,https://github.com/eclipse/gemoc-studio-modeldebugging/issues/17,comment,NA
