date/time,link,type,status
Thu Mar 08 15:06:36 2018,https://github.com/eclipse/kapua/issues/1493,comment,NA
Thu Mar 08 12:50:04 2018,https://github.com/eclipse/kapua/issues/1491,comment,NA
Wed Mar 07 12:15:48 2018,https://github.com/eclipse/kapua/issues/1488,comment,NA
Wed Mar 07 09:55:30 2018,https://github.com/eclipse/kapua/issues/1485,comment,NA
Wed Mar 07 07:18:23 2018,https://github.com/eclipse/kapua/issues/1481,comment,NA
Tue Mar 06 15:50:42 2018,https://github.com/eclipse/kapua/issues/1480,comment,NA
Tue Mar 06 11:00:19 2018,https://github.com/eclipse/kapua/issues/1479,comment,NA
Tue Mar 06 10:35:45 2018,https://github.com/eclipse/kapua/issues/1473,comment,NA
Mon Mar 05 12:28:55 2018,https://github.com/eclipse/kapua/issues/1472,comment,NA
Mon Mar 05 07:53:59 2018,https://github.com/eclipse/kapua/issues/1469,comment,NA
Tue Mar 06 12:46:00 2018,https://github.com/eclipse/kapua/issues/1469,comment,NA
Wed Mar 07 14:53:13 2018,https://github.com/eclipse/kapua/issues/1469,comment,NA
Thu Mar 01 13:27:47 2018,https://github.com/eclipse/kapua/issues/1467,comment,NA
Tue Feb 27 12:40:32 2018,https://github.com/eclipse/kapua/issues/1458,comment,NA
Mon Feb 26 13:41:33 2018,https://github.com/eclipse/kapua/issues/1456,comment,NA
Mon Feb 26 09:26:00 2018,https://github.com/eclipse/kapua/issues/1452,comment,NA
Mon Feb 26 09:08:44 2018,https://github.com/eclipse/kapua/issues/1448,comment,NA
Wed Feb 21 14:45:33 2018,https://github.com/eclipse/kapua/issues/1445,issue,closed
Fri Mar 02 14:28:03 2018,https://github.com/eclipse/kapua/issues/1445,comment,NA
Wed Feb 21 15:10:28 2018,https://github.com/eclipse/kapua/issues/1444,comment,NA
Wed Feb 21 13:40:59 2018,https://github.com/eclipse/kapua/issues/1443,comment,NA
Tue Feb 20 13:24:21 2018,https://github.com/eclipse/kapua/issues/1441,comment,NA
Tue Feb 20 10:20:35 2018,https://github.com/eclipse/kapua/issues/1438,comment,NA
Tue Feb 20 09:08:19 2018,https://github.com/eclipse/kapua/issues/1436,comment,NA
Mon Feb 19 16:43:02 2018,https://github.com/eclipse/kapua/issues/1434,comment,NA
Mon Feb 19 16:10:25 2018,https://github.com/eclipse/kapua/issues/1433,comment,NA
Fri Feb 16 12:47:10 2018,https://github.com/eclipse/kapua/issues/1428,comment,NA
Fri Feb 16 08:03:13 2018,https://github.com/eclipse/kapua/issues/1426,comment,NA
Fri Feb 16 07:23:01 2018,https://github.com/eclipse/kapua/issues/1425,comment,NA
Thu Feb 15 14:37:05 2018,https://github.com/eclipse/kapua/issues/1424,issue,closed
Tue Feb 20 08:33:02 2018,https://github.com/eclipse/kapua/issues/1424,comment,NA
Thu Feb 15 14:37:00 2018,https://github.com/eclipse/kapua/issues/1423,issue,closed
Wed Feb 21 14:08:04 2018,https://github.com/eclipse/kapua/issues/1423,comment,NA
Thu Feb 15 14:36:56 2018,https://github.com/eclipse/kapua/issues/1422,issue,closed
Tue Feb 27 10:51:31 2018,https://github.com/eclipse/kapua/issues/1422,comment,NA
Thu Feb 15 14:36:53 2018,https://github.com/eclipse/kapua/issues/1421,issue,closed
Mon Feb 26 09:48:00 2018,https://github.com/eclipse/kapua/issues/1421,comment,NA
