date/time,link,type,status
Thu Jun 07 19:29:51 2018,https://github.com/eclipse-vertx/vert.x/issues/2489,issue,closed
Thu Jun 07 19:28:23 2018,https://github.com/eclipse-vertx/vert.x/issues/2488,issue,open
Thu Jun 07 19:28:04 2018,https://github.com/eclipse-vertx/vert.x/issues/2487,issue,closed
