date/time,link,type,status
Fri Mar 09 10:58:41 2018,https://github.com/adoptium/infrastructure/issues/279,comment,NA
Fri Mar 09 10:59:16 2018,https://github.com/adoptium/infrastructure/issues/279,comment,NA
Fri Mar 09 11:49:20 2018,https://github.com/adoptium/infrastructure/issues/279,comment,NA
Thu Mar 08 14:35:07 2018,https://github.com/adoptium/infrastructure/issues/267,comment,NA
