date/time,link,type,status
Tue Jul 03 15:32:33 2018,https://github.com/locationtech/geowave/issues/1353,issue,closed
Thu Jun 14 14:16:49 2018,https://github.com/locationtech/geowave/issues/1347,issue,closed
