date/time,link,type,status
Thu Jun 07 10:42:06 2018,https://github.com/eclipse/kapua/issues/1773,issue,closed
Wed Jun 06 07:24:31 2018,https://github.com/eclipse/kapua/issues/1767,issue,closed
