date/time,link,type,status
Fri May 11 09:05:13 2018,https://github.com/eclipse/n4js/issues/798,issue,closed
Wed May 09 16:41:46 2018,https://github.com/eclipse/n4js/issues/797,issue,closed
Wed May 09 13:55:58 2018,https://github.com/eclipse/n4js/issues/795,issue,closed
Mon May 07 14:04:44 2018,https://github.com/eclipse/n4js/issues/789,issue,closed
Fri May 04 11:03:21 2018,https://github.com/eclipse/n4js/issues/781,comment,NA
Thu May 03 09:34:10 2018,https://github.com/eclipse/n4js/issues/779,issue,closed
Wed May 02 16:01:42 2018,https://github.com/eclipse/n4js/issues/777,issue,closed
Fri Apr 27 08:41:01 2018,https://github.com/eclipse/n4js/issues/771,issue,closed
Thu Apr 26 14:33:13 2018,https://github.com/eclipse/n4js/issues/768,issue,closed
Wed Apr 25 14:50:41 2018,https://github.com/eclipse/n4js/issues/766,issue,closed
Wed Apr 25 14:48:31 2018,https://github.com/eclipse/n4js/issues/765,comment,NA
Tue Apr 24 15:54:52 2018,https://github.com/eclipse/n4js/issues/760,issue,closed
Tue Apr 24 09:38:39 2018,https://github.com/eclipse/n4js/issues/758,issue,open
Mon Apr 23 09:51:01 2018,https://github.com/eclipse/n4js/issues/754,issue,closed
Mon Apr 23 09:51:17 2018,https://github.com/eclipse/n4js/issues/754,comment,NA
Mon Apr 23 09:40:22 2018,https://github.com/eclipse/n4js/issues/753,issue,closed
Mon Apr 23 07:59:45 2018,https://github.com/eclipse/n4js/issues/751,issue,closed
Fri Apr 20 10:06:54 2018,https://github.com/eclipse/n4js/issues/749,comment,NA
Thu Apr 19 15:05:54 2018,https://github.com/eclipse/n4js/issues/747,issue,closed
Thu Apr 19 14:18:27 2018,https://github.com/eclipse/n4js/issues/746,issue,closed
Thu Apr 19 11:55:23 2018,https://github.com/eclipse/n4js/issues/745,issue,closed
Wed Apr 25 09:08:40 2018,https://github.com/eclipse/n4js/issues/744,comment,NA
Thu Apr 19 10:54:13 2018,https://github.com/eclipse/n4js/issues/743,issue,closed
Mon Apr 16 09:46:39 2018,https://github.com/eclipse/n4js/issues/737,issue,open
Mon Apr 16 09:18:50 2018,https://github.com/eclipse/n4js/issues/736,issue,open
Mon Apr 16 08:58:29 2018,https://github.com/eclipse/n4js/issues/735,issue,open
Wed Apr 18 13:43:24 2018,https://github.com/eclipse/n4js/issues/735,comment,NA
Tue Apr 17 08:26:21 2018,https://github.com/eclipse/n4js/issues/719,comment,NA
Tue Apr 17 08:33:35 2018,https://github.com/eclipse/n4js/issues/714,comment,NA
Tue Apr 24 15:04:15 2018,https://github.com/eclipse/n4js/issues/696,comment,NA
Wed Apr 25 15:35:06 2018,https://github.com/eclipse/n4js/issues/696,comment,NA
Tue May 08 14:51:08 2018,https://github.com/eclipse/n4js/issues/696,comment,NA
Thu Apr 19 08:57:14 2018,https://github.com/eclipse/n4js/issues/680,comment,NA
Wed Apr 25 11:18:17 2018,https://github.com/eclipse/n4js/issues/680,comment,NA
Wed May 09 07:12:41 2018,https://github.com/eclipse/n4js/issues/662,comment,NA
Fri Apr 27 12:32:46 2018,https://github.com/eclipse/n4js/issues/641,comment,NA
