date/time,link,type,status
Tue Apr 24 13:42:12 2018,https://github.com/eclipse/mosquitto/issues/797,issue,closed
Tue Apr 24 14:43:36 2018,https://github.com/eclipse/mosquitto/issues/797,comment,NA
