date/time,link,type,status
Thu Apr 05 16:13:46 2018,https://github.com/eclipse/kapua/issues/1570,issue,closed
Wed Apr 04 14:36:06 2018,https://github.com/eclipse/kapua/issues/1566,issue,closed
Tue Apr 03 08:00:21 2018,https://github.com/eclipse/kapua/issues/1558,comment,NA
Wed Mar 28 12:37:56 2018,https://github.com/eclipse/kapua/issues/1549,issue,closed
Tue Mar 27 07:10:19 2018,https://github.com/eclipse/kapua/issues/1547,issue,closed
Fri Mar 23 14:18:10 2018,https://github.com/eclipse/kapua/issues/1541,issue,closed
Fri Mar 23 08:02:28 2018,https://github.com/eclipse/kapua/issues/1537,comment,NA
Wed Apr 04 15:48:41 2018,https://github.com/eclipse/kapua/issues/1534,comment,NA
Wed Mar 21 14:12:32 2018,https://github.com/eclipse/kapua/issues/1532,issue,closed
Mon Mar 19 10:26:16 2018,https://github.com/eclipse/kapua/issues/1521,issue,closed
Fri Mar 16 16:14:43 2018,https://github.com/eclipse/kapua/issues/1520,issue,open
Fri Mar 16 15:34:08 2018,https://github.com/eclipse/kapua/issues/1516,comment,NA
Tue Mar 20 16:49:49 2018,https://github.com/eclipse/kapua/issues/1516,comment,NA
Thu Mar 15 13:59:11 2018,https://github.com/eclipse/kapua/issues/1514,issue,closed
Wed Mar 14 16:45:29 2018,https://github.com/eclipse/kapua/issues/1511,issue,closed
Wed Mar 14 14:35:39 2018,https://github.com/eclipse/kapua/issues/1508,issue,closed
Wed Mar 14 14:52:45 2018,https://github.com/eclipse/kapua/issues/1507,comment,NA
Wed Mar 14 15:19:57 2018,https://github.com/eclipse/kapua/issues/1507,comment,NA
Thu Mar 15 08:39:14 2018,https://github.com/eclipse/kapua/issues/1507,comment,NA
Fri Mar 16 16:16:10 2018,https://github.com/eclipse/kapua/issues/1507,comment,NA
Wed Mar 14 14:54:56 2018,https://github.com/eclipse/kapua/issues/1506,comment,NA
Tue Mar 13 15:02:52 2018,https://github.com/eclipse/kapua/issues/1504,comment,NA
Wed Mar 14 15:11:28 2018,https://github.com/eclipse/kapua/issues/1493,comment,NA
Tue Mar 13 08:56:29 2018,https://github.com/eclipse/kapua/issues/1303,comment,NA
Mon Mar 19 11:33:51 2018,https://github.com/eclipse/kapua/issues/1192,comment,NA
Mon Mar 19 11:33:43 2018,https://github.com/eclipse/kapua/issues/1191,comment,NA
Tue Mar 13 09:12:34 2018,https://github.com/eclipse/kapua/issues/1068,comment,NA
Tue Mar 13 09:15:52 2018,https://github.com/eclipse/kapua/issues/1034,comment,NA
Tue Mar 13 09:16:21 2018,https://github.com/eclipse/kapua/issues/1031,comment,NA
Tue Mar 13 09:16:25 2018,https://github.com/eclipse/kapua/issues/1027,comment,NA
Tue Mar 13 09:16:29 2018,https://github.com/eclipse/kapua/issues/1026,comment,NA
Tue Mar 13 09:16:32 2018,https://github.com/eclipse/kapua/issues/1025,comment,NA
Tue Mar 13 09:17:20 2018,https://github.com/eclipse/kapua/issues/1022,comment,NA
Mon Mar 19 11:33:21 2018,https://github.com/eclipse/kapua/issues/851,comment,NA
