date/time,link,type,status
Thu Jun 21 18:41:13 2018,https://github.com/eclipse/eclipse-collections/issues/537,issue,closed
Fri Jun 22 07:10:21 2018,https://github.com/eclipse/eclipse-collections/issues/537,comment,NA
Fri Jun 22 18:59:37 2018,https://github.com/eclipse/eclipse-collections/issues/537,comment,NA
Fri Jun 22 19:18:51 2018,https://github.com/eclipse/eclipse-collections/issues/537,comment,NA
Thu Jun 21 18:31:50 2018,https://github.com/eclipse/eclipse-collections/issues/536,issue,closed
Thu Jun 21 08:44:45 2018,https://github.com/eclipse/eclipse-collections/issues/535,comment,NA
Thu Jun 21 18:22:58 2018,https://github.com/eclipse/eclipse-collections/issues/535,comment,NA
Thu Jun 21 18:26:39 2018,https://github.com/eclipse/eclipse-collections/issues/535,comment,NA
Thu Jun 21 18:28:18 2018,https://github.com/eclipse/eclipse-collections/issues/535,comment,NA
Sun Jun 24 18:11:06 2018,https://github.com/eclipse/eclipse-collections/issues/535,comment,NA
