date/time,link,type,status
Wed Jan 03 02:11:39 2018,https://github.com/deeplearning4j/deeplearning4j-examples/issues/614,comment,NA
Fri Jan 05 12:53:05 2018,https://github.com/deeplearning4j/deeplearning4j-examples/issues/614,comment,NA
Tue Dec 19 06:17:21 2017,https://github.com/deeplearning4j/deeplearning4j-examples/issues/608,issue,closed
Sun Dec 17 08:19:16 2017,https://github.com/deeplearning4j/deeplearning4j-examples/issues/605,comment,NA
Wed Jan 10 23:55:00 2018,https://github.com/deeplearning4j/deeplearning4j-examples/issues/596,comment,NA
Sun Dec 17 08:20:34 2017,https://github.com/deeplearning4j/deeplearning4j-examples/issues/593,comment,NA
Thu Jan 04 23:57:24 2018,https://github.com/deeplearning4j/deeplearning4j-examples/issues/593,comment,NA
Fri Jan 05 23:56:01 2018,https://github.com/deeplearning4j/deeplearning4j-examples/issues/593,comment,NA
Mon Jan 08 02:14:50 2018,https://github.com/deeplearning4j/deeplearning4j-examples/issues/593,comment,NA
Sun Dec 17 08:23:02 2017,https://github.com/deeplearning4j/deeplearning4j-examples/issues/351,comment,NA
